dataset,model,seed,interface,representation_id,shape_match,train_relative_error,validation_relative_error,test_relative_error
wall-robot-navigation,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,6.034669129059772e-16,6.043782430260631e-16,6.034254065749112e-16
wall-robot-navigation,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.88381078907921e-16,4.950730898260489e-16,4.887229184524042e-16
wall-robot-navigation,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,7.56338412011364e-16,7.609777569149273e-16,7.555814177553184e-16
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.027615866210842e-15,4.028423004323486e-15,4.0494039148185304e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.997983118351468e-15,4.047740630380292e-15,4.0438202244619174e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.1919200468710555e-15,4.197097429689731e-15,4.2257614827626816e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,3.841817790312952e-15,3.874548873824573e-15,3.858244596365615e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,4.177600909530957e-15,4.1526147180787965e-15,4.187481257473599e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.4585948661496022e-15,3.428578040141617e-15,3.44863042478605e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,3.5351438906010278e-15,3.505872245055646e-15,3.5445917797657406e-15
wall-robot-navigation,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.926869476203603e-15,3.917651639842175e-15,3.9246086239582705e-15
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.0945765507082702e-15,1.1111220210792598e-15,1.0999020355126074e-15
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,6.32060005185875e-16,6.33823982720418e-16,6.317892217114628e-16
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0404120339195746e-15,1.0584618984675928e-15,1.0458019704518433e-15
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,5.844703729085995e-16,5.90388868220792e-16,5.87403773633752e-16
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,5.745610927046403e-16,5.782569941581949e-16,5.754851021521437e-16
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,5.819342994713737e-16,5.867048997572952e-16,5.839029280047634e-16
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,6.143063402704836e-16,6.155023098733249e-16,5.995205990516599e-16
wall-robot-navigation,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.0965815734089092e-15,1.107864468363611e-15,1.0954940476479748e-15
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.4683656098359438e-15,1.4915456136897047e-15,1.4720627281086137e-15
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,7.564108240863064e-16,7.566697114227447e-16,7.517155449611918e-16
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.4404529746478823e-15,1.4649606927887749e-15,1.4445886261589265e-15
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,6.094782160429558e-16,6.145365741044494e-16,6.12423719674007e-16
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,6.515175332999687e-16,6.583826029245866e-16,6.493971548063092e-16
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,6.034669129059772e-16,6.043782430260631e-16,6.034254065749112e-16
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.88381078907921e-16,4.950730898260489e-16,4.887229184524042e-16
wall-robot-navigation,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,7.56338412011364e-16,7.609777569149273e-16,7.555814177553184e-16
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.027615866210842e-15,4.028423004323486e-15,4.0494039148185304e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.997983118351468e-15,4.047740630380292e-15,4.0438202244619174e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.1919200468710555e-15,4.197097429689731e-15,4.2257614827626816e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,3.841817790312952e-15,3.874548873824573e-15,3.858244596365615e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,4.177600909530957e-15,4.1526147180787965e-15,4.187481257473599e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.4585948661496022e-15,3.428578040141617e-15,3.44863042478605e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,3.5351438906010278e-15,3.505872245055646e-15,3.5445917797657406e-15
wall-robot-navigation,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.926869476203603e-15,3.917651639842175e-15,3.9246086239582705e-15
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.0945765507082702e-15,1.1111220210792598e-15,1.0999020355126074e-15
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,6.32060005185875e-16,6.33823982720418e-16,6.317892217114628e-16
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0404120339195746e-15,1.0584618984675928e-15,1.0458019704518433e-15
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,5.844703729085995e-16,5.90388868220792e-16,5.87403773633752e-16
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,5.745610927046403e-16,5.782569941581949e-16,5.754851021521437e-16
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,5.819342994713737e-16,5.867048997572952e-16,5.839029280047634e-16
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,6.143063402704836e-16,6.155023098733249e-16,5.995205990516599e-16
wall-robot-navigation,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.0965815734089092e-15,1.107864468363611e-15,1.0954940476479748e-15
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.4683656098359438e-15,1.4915456136897047e-15,1.4720627281086137e-15
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,7.564108240863064e-16,7.566697114227447e-16,7.517155449611918e-16
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.4404529746478823e-15,1.4649606927887749e-15,1.4445886261589265e-15
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,6.094782160429558e-16,6.145365741044494e-16,6.12423719674007e-16
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,6.515175332999687e-16,6.583826029245866e-16,6.493971548063092e-16
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,6.034669129059772e-16,6.043782430260631e-16,6.034254065749112e-16
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.88381078907921e-16,4.950730898260489e-16,4.887229184524042e-16
wall-robot-navigation,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,7.56338412011364e-16,7.609777569149273e-16,7.555814177553184e-16
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.027615866210842e-15,4.028423004323486e-15,4.0494039148185304e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.997983118351468e-15,4.047740630380292e-15,4.0438202244619174e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.1919200468710555e-15,4.197097429689731e-15,4.2257614827626816e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,3.841817790312952e-15,3.874548873824573e-15,3.858244596365615e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,4.177600909530957e-15,4.1526147180787965e-15,4.187481257473599e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.4585948661496022e-15,3.428578040141617e-15,3.44863042478605e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,3.5351438906010278e-15,3.505872245055646e-15,3.5445917797657406e-15
wall-robot-navigation,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.926869476203603e-15,3.917651639842175e-15,3.9246086239582705e-15
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.0945765507082702e-15,1.1111220210792598e-15,1.0999020355126074e-15
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,6.32060005185875e-16,6.33823982720418e-16,6.317892217114628e-16
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0404120339195746e-15,1.0584618984675928e-15,1.0458019704518433e-15
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,5.844703729085995e-16,5.90388868220792e-16,5.87403773633752e-16
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,5.745610927046403e-16,5.782569941581949e-16,5.754851021521437e-16
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,5.819342994713737e-16,5.867048997572952e-16,5.839029280047634e-16
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,6.143063402704836e-16,6.155023098733249e-16,5.995205990516599e-16
wall-robot-navigation,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.0965815734089092e-15,1.107864468363611e-15,1.0954940476479748e-15
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.4683656098359438e-15,1.4915456136897047e-15,1.4720627281086137e-15
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,7.564108240863064e-16,7.566697114227447e-16,7.517155449611918e-16
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.4404529746478823e-15,1.4649606927887749e-15,1.4445886261589265e-15
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,6.094782160429558e-16,6.145365741044494e-16,6.12423719674007e-16
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,6.515175332999687e-16,6.583826029245866e-16,6.493971548063092e-16
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,6.034669129059772e-16,6.043782430260631e-16,6.034254065749112e-16
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.88381078907921e-16,4.950730898260489e-16,4.887229184524042e-16
wall-robot-navigation,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,7.56338412011364e-16,7.609777569149273e-16,7.555814177553184e-16
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.027615866210842e-15,4.028423004323486e-15,4.0494039148185304e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.997983118351468e-15,4.047740630380292e-15,4.0438202244619174e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.1919200468710555e-15,4.197097429689731e-15,4.2257614827626816e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,3.841817790312952e-15,3.874548873824573e-15,3.858244596365615e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,4.177600909530957e-15,4.1526147180787965e-15,4.187481257473599e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.4585948661496022e-15,3.428578040141617e-15,3.44863042478605e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,3.5351438906010278e-15,3.505872245055646e-15,3.5445917797657406e-15
wall-robot-navigation,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.926869476203603e-15,3.917651639842175e-15,3.9246086239582705e-15
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.0945765507082702e-15,1.1111220210792598e-15,1.0999020355126074e-15
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,6.32060005185875e-16,6.33823982720418e-16,6.317892217114628e-16
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0404120339195746e-15,1.0584618984675928e-15,1.0458019704518433e-15
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,5.844703729085995e-16,5.90388868220792e-16,5.87403773633752e-16
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,5.745610927046403e-16,5.782569941581949e-16,5.754851021521437e-16
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,5.819342994713737e-16,5.867048997572952e-16,5.839029280047634e-16
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,6.143063402704836e-16,6.155023098733249e-16,5.995205990516599e-16
wall-robot-navigation,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.0965815734089092e-15,1.107864468363611e-15,1.0954940476479748e-15
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.4683656098359438e-15,1.4915456136897047e-15,1.4720627281086137e-15
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,7.564108240863064e-16,7.566697114227447e-16,7.517155449611918e-16
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.4404529746478823e-15,1.4649606927887749e-15,1.4445886261589265e-15
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,6.094782160429558e-16,6.145365741044494e-16,6.12423719674007e-16
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,6.515175332999687e-16,6.583826029245866e-16,6.493971548063092e-16
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,6.034669129059772e-16,6.043782430260631e-16,6.034254065749112e-16
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.88381078907921e-16,4.950730898260489e-16,4.887229184524042e-16
wall-robot-navigation,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,7.56338412011364e-16,7.609777569149273e-16,7.555814177553184e-16
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.027615866210842e-15,4.028423004323486e-15,4.0494039148185304e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.997983118351468e-15,4.047740630380292e-15,4.0438202244619174e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,4.1919200468710555e-15,4.197097429689731e-15,4.2257614827626816e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,3.841817790312952e-15,3.874548873824573e-15,3.858244596365615e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,4.177600909530957e-15,4.1526147180787965e-15,4.187481257473599e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,3.4585948661496022e-15,3.428578040141617e-15,3.44863042478605e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,3.5351438906010278e-15,3.505872245055646e-15,3.5445917797657406e-15
wall-robot-navigation,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,3.926869476203603e-15,3.917651639842175e-15,3.9246086239582705e-15
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.0945765507082702e-15,1.1111220210792598e-15,1.0999020355126074e-15
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,6.32060005185875e-16,6.33823982720418e-16,6.317892217114628e-16
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0404120339195746e-15,1.0584618984675928e-15,1.0458019704518433e-15
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,5.844703729085995e-16,5.90388868220792e-16,5.87403773633752e-16
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,5.745610927046403e-16,5.782569941581949e-16,5.754851021521437e-16
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,5.819342994713737e-16,5.867048997572952e-16,5.839029280047634e-16
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,6.143063402704836e-16,6.155023098733249e-16,5.995205990516599e-16
wall-robot-navigation,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,1.0965815734089092e-15,1.107864468363611e-15,1.0954940476479748e-15
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.4683656098359438e-15,1.4915456136897047e-15,1.4720627281086137e-15
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,7.564108240863064e-16,7.566697114227447e-16,7.517155449611918e-16
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.4404529746478823e-15,1.4649606927887749e-15,1.4445886261589265e-15
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,6.094782160429558e-16,6.145365741044494e-16,6.12423719674007e-16
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,6.515175332999687e-16,6.583826029245866e-16,6.493971548063092e-16
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,6.034669129059772e-16,6.043782430260631e-16,6.034254065749112e-16
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,4.88381078907921e-16,4.950730898260489e-16,4.887229184524042e-16
wall-robot-navigation,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,7.56338412011364e-16,7.609777569149273e-16,7.555814177553184e-16
wall-robot-navigation,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,4.027615866210842e-15,4.028423004323486e-15,4.0494039148185304e-15
wall-robot-navigation,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,3.997983118351468e-15,4.047740630380292e-15,4.0438202244619174e-15
