panel,dataset,task,method,draw,selection_agreement,validation_log_quotient_regret,selected_test_log_quotient_loss
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,309,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,310,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,311,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,312,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,313,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,314,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,315,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,316,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,317,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,318,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,319,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,320,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,321,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,322,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,323,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,324,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,325,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,326,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,327,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,328,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,329,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,330,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,331,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,332,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,333,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,334,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,335,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,336,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,337,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,338,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,339,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,340,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,341,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,342,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,343,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,344,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,345,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,346,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,347,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,348,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,349,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,350,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,351,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,352,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,353,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,354,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,355,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,356,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,357,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,358,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,359,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,360,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,361,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,362,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,363,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,364,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,365,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,366,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,367,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,368,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,369,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,370,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,371,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,372,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,373,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,374,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,375,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,376,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,377,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,378,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,379,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,380,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,381,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,382,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,383,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,384,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,385,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,386,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,387,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,388,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,389,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,390,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,391,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,392,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,393,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,394,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,395,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,396,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,397,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,398,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,399,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,400,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,401,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,402,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,403,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,404,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,405,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,406,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,407,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,408,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,409,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,410,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,411,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,412,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,413,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,414,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,415,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,416,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,417,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,418,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,419,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,420,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,421,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,422,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,423,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,424,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,425,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,426,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,427,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,428,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,429,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,430,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,431,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,432,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,433,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,434,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,435,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,436,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,437,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,438,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,439,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,440,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,441,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,442,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,443,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,444,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,445,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,446,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,447,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,448,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,449,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,450,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,451,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,452,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,453,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,454,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,455,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,456,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,457,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,458,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,459,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,460,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,461,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,462,True,0.0,0.6881513318348
confirmation,compustat_kor_direction,binclass,strength2_jackknife64,463,True,0.0,0.6881513318348
