dataset,problem_type,model,model_seed,orbit_member,condition,function_matched,optimizer,momentum,weight_decay,epoch,split,initial_max_logit_difference,reference_rmse,reference_mae,transformed_rmse,transformed_mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,reference_log_loss,reference_accuracy,reference_roc_auc,transformed_log_loss,transformed_accuracy,transformed_roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,2,test,0.0195168331265449,147.26667339135196,109.71780636906624,149.69039285870105,112.28187881410122,0.0953109554467681,0.9845239200785624,0.9855877207287628,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,5,validation,0.0195168331265449,131.2879832371383,94.9007147848606,131.0879835356228,93.60931864380836,0.0874055382279212,0.9923243563849142,0.9922865644312197,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,5,test,0.0195168331265449,130.233490177028,95.33620283007622,130.53941639766273,94.26917353272438,0.079840117841169,0.9938321258901538,0.993871486650416,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,10,validation,0.0195168331265449,114.44000479149788,78.55896109342575,116.03845685416184,80.15763160586357,0.0842207850788195,0.9930468785984164,0.994171292057679,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,10,test,0.0195168331265449,115.2637593416862,82.36687529087067,117.1817579698249,83.19206421077251,0.0739556585305391,0.995457089929892,0.9953803243840194,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,20,validation,0.0195168331265449,95.54873085796189,64.9679918885231,97.54299955845455,66.15994483232498,0.095687652932092,0.993610955475496,0.9931777866788736,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,20,test,0.0195168331265449,99.93590041132347,69.78592151403427,100.01589559531892,70.0438003540039,0.0814201404181672,0.9957141543196044,0.9946673011009258,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,final,validation,0.0195168331265449,72.06910849720828,45.22584921121597,72.29698873296046,47.00011271238327,0.148211012004954,0.9884495403535688,0.9902294575417714,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,0,ordinary_adamw,False,adamw,0.0,0.0001,final,test,0.0195168331265449,78.2724529543439,47.64843778312206,73.63466008561227,46.81410801410675,0.1514878126120986,0.9895061958529876,0.9924273798079674,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,0,validation,1.30385160446167e-08,173.90093836679276,132.4422180056572,173.90093835247006,132.44221806526184,1.4513703655948429e-08,0.999999999997078,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,0,test,1.30385160446167e-08,183.37649775430367,144.82380551099777,183.3764977610967,144.82380557060242,1.2712280979029397e-08,0.9999999999975352,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,1,validation,1.30385160446167e-08,165.08995096961678,125.61946254968645,165.20822449321682,125.66856151819228,0.002919483808598,0.9998215456223845,0.9997346360723276,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,1,test,1.30385160446167e-08,171.6892832798356,133.82863447070122,171.84401830218982,133.95512181520462,0.0027838330776157,0.9998047803765155,0.9997592261189504,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,2,validation,1.30385160446167e-08,149.4525182304694,112.87428349256516,149.5760351164795,112.44883134961128,0.0223063050630493,0.9993230076833526,0.9992067692835888,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,2,test,1.30385160446167e-08,147.26667339135196,109.71780636906624,147.75709397324772,109.84323847293854,0.0208761222801169,0.9993074888141964,0.999171551881988,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,5,validation,1.30385160446167e-08,131.2879832371383,94.9007147848606,130.0719864669896,93.11221584677696,0.036356237773294,0.9990099995652758,0.998670319295033,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,5,test,1.30385160446167e-08,130.233490177028,95.33620283007622,129.11880381313054,94.25806275010108,0.0333575459975331,0.9991710970199872,0.9990619385221045,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,10,validation,1.30385160446167e-08,114.44000479149788,78.55896109342575,112.51424136608163,78.21188452839851,0.0414190504742745,0.998825204167912,0.9986331254291596,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,10,test,1.30385160446167e-08,115.2637593416862,82.36687529087067,113.62296814210389,81.88225971162319,0.0399287751472791,0.9990910722393348,0.999266949479864,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,20,validation,1.30385160446167e-08,95.54873085796189,64.9679918885231,95.58783487244958,64.8024371266365,0.0285203221781808,0.9994448126696854,0.9990944724193176,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,20,test,1.30385160446167e-08,99.93590041132347,69.78592151403427,99.46026554242194,69.36952559649944,0.0342606169614302,0.9992780719255352,0.9987924648951144,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,final,validation,1.30385160446167e-08,72.06910849720828,45.22584921121597,72.70799144869915,46.20647960901261,0.0580000232671037,0.9981877394198682,0.997864929045548,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw,True,adamw,0.0,0.0001,final,test,1.30385160446167e-08,78.2724529543439,47.64843778312206,77.63399369555646,47.26646387577057,0.0605377265056158,0.9982438433827276,0.998672212065552,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,validation,1.30385160446167e-08,173.90093836679276,132.4422180056572,173.90093835247006,132.44221806526184,1.4513703655948429e-08,0.999999999997078,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,test,1.30385160446167e-08,183.37649775430367,144.82380551099777,183.3764977610967,144.82380557060242,1.2712280979029397e-08,0.9999999999975352,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,validation,1.30385160446167e-08,165.08993872027415,125.61945343017578,165.2082124936459,125.66855257749556,0.0029194874506346,0.999821545590352,0.9997346360723276,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,test,1.30385160446167e-08,171.68926596144345,133.82861870527267,171.84400188234338,133.95510658621788,0.0027838371645021,0.9998047805579956,0.9997592261189504,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,validation,1.30385160446167e-08,149.4524939542078,112.87425431609154,149.57600590391016,112.44880300760268,0.0223063674601093,0.9993230076979188,0.9992067692835888,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,test,1.30385160446167e-08,147.26661821126677,109.71774731576444,147.75703685858204,109.84317781031132,0.020876172411341,0.9993074886094592,0.999171551881988,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,validation,1.30385160446167e-08,131.28797333366535,94.90072268247604,130.07197668261986,93.11222106218338,0.0363562065629555,0.9990100022061276,0.998670319295033,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,test,1.30385160446167e-08,130.23348859430865,95.3362158536911,129.11880309692438,94.25807535648346,0.0333574941779152,0.9991711010130084,0.9990619385221045,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,validation,1.30385160446167e-08,114.43994634658178,78.55891379714012,112.51419410644036,78.21184879541397,0.0414189733310631,0.9988252084888534,0.9986331254291596,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,test,1.30385160446167e-08,115.26372158893156,82.36684295535088,113.622936376287,81.8822309076786,0.0399286933539948,0.9990910755944444,0.999266949479864,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,validation,1.30385160446167e-08,95.54855748032143,64.96788540482521,95.58768145267038,64.80233156681061,0.0285203415167421,0.9994448116535328,0.9990944724193176,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,test,1.30385160446167e-08,99.93582069875552,69.78588709235191,99.4601993343637,69.36949764192104,0.0342605846139322,0.9992780731702688,0.9987924648951144,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,validation,1.30385160446167e-08,72.06983846757541,45.22602933645248,72.70858907591257,46.20636963844299,0.057999963310193,0.9981877232203488,0.997864929045548,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,test,1.30385160446167e-08,78.27307896434596,47.648578464984894,77.63464693433092,47.26640959084034,0.0605382094975345,0.9982437945705792,0.9986725696947848,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,0,validation,1.30385160446167e-08,173.90093836679276,132.4422180056572,173.90093835247006,132.44221806526184,1.4513703655948429e-08,0.999999999997078,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,0,test,1.30385160446167e-08,183.37649775430367,144.82380551099777,183.3764977610967,144.82380557060242,1.2712280979029397e-08,0.9999999999975352,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,1,validation,1.30385160446167e-08,173.89025597535368,132.4253375530243,173.89025612264305,132.42533767223358,1.7347193836990745e-08,0.9999999999959276,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,1,test,1.30385160446167e-08,183.3663665173818,144.80394631624222,183.3663665441556,144.8039464056492,1.5995936114385585e-08,0.999999999996143,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,2,validation,1.30385160446167e-08,173.86572323661977,132.38392001390457,173.86572310866848,132.38391971588135,1.9778844107368068e-08,0.999999999994928,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,2,test,1.30385160446167e-08,183.344147183664,144.756038159132,183.34414723115495,144.7560382783413,1.3730832785065324e-08,0.99999999999728,1.0,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,5,validation,1.30385160446167e-08,173.77270617351672,132.26476204395294,173.77270595010353,132.26476174592972,1.6456993061197926e-08,0.9999999999971684,0.9999999999999998,,,,,,,,,,
bike-sharing,regression,controlled_mlp,2,1,matched_sgd_momentum,True,sgd,0.9,0.0001,5,test,1.30385160446167e-08,183.2436923039916,144.60512945055962,183.2436924159107,144.6051294207573,1.1009158267885173e-08,0.9999999999985812,1.0,,,,,,,,,,
